feedback_id,order_id,seller_id,ratings,feedback_date
F1890,Or6965,S876,4,2023-10-31 06:16:30
F1891,Or6377,S669,5,2022-03-21 15:36:04
F1892,Or9523,S765,4,2025-03-27 01:14:54
F1893,Or1248,S556,4,2020-10-31 20:57:55
F1894,Or8598,S660,5,2024-05-17 15:42:58
F1895,Or8615,S569,3,2021-06-30 03:10:20
F1896,Or9058,S672,3,2020-12-05 21:48:45
F1897,Or9804,S867,1,2020-10-05 01:04:27
F1898,Or2528,S110,3,2025-05-19 16:31:08
F1899,Or7327,S2,1,2023-04-20 22:33:43
F1900,Or2304,S625,1,2022-08-31 13:52:21
F1901,Or2987,S919,2,2022-10-28 13:07:20
F1902,Or2840,S331,1,2021-02-19 18:16:34
F1903,Or9530,S703,5,2023-07-11 23:57:27
F1904,Or8590,S123,1,2020-09-29 03:02:13
F1905,Or279,S531,3,2025-02-22 07:23:04
F1906,Or7363,S201,2,2023-07-11 05:27:46
F1907,Or3444,S172,2,2023-08-09 20:00:45
F1908,Or5180,S642,5,2021-11-29 22:12:39
F1909,Or6828,S277,3,2025-05-23 06:24:24
F1910,Or2799,S371,4,2024-05-11 17:23:36
F1911,Or413,S730,4,2025-01-27 03:08:14
F1912,Or7851,S924,3,2023-11-19 13:16:19
F1913,Or2963,S969,3,2024-08-20 17:40:26
F1914,Or3807,S932,5,2023-11-17 15:33:05
F1915,Or226,S239,2,2022-08-15 06:33:03
F1916,Or9554,S577,5,2023-01-19 05:06:22
F1917,Or4465,S170,5,2025-03-26 13:31:31
F1918,Or9660,S28,2,2024-05-14 22:07:26
F1919,Or2309,S370,2,2021-11-10 17:14:47
F1920,Or85,S143,4,2025-06-07 00:18:43
F1921,Or4964,S703,3,2022-07-05 21:27:12
F1922,Or803,S730,2,2024-06-17 21:49:13
F1923,Or415,S881,5,2021-04-23 15:14:04
F1924,Or7318,S807,5,2021-09-13 20:10:25
F1925,Or9280,S586,4,2024-04-04 15:11:49
F1926,Or5296,S446,4,2025-05-22 03:14:18
F1927,Or9273,S122,3,2023-04-15 00:06:17
F1928,Or5205,S786,3,2022-12-20 12:37:59
F1929,Or4514,S133,3,2020-10-08 13:59:03
F1930,Or9114,S623,3,2021-12-08 13:01:33
F1931,Or4589,S983,2,2025-02-21 04:17:11
F1932,Or27,S257,1,2025-04-23 18:13:44
F1933,Or5219,S803,4,2021-04-11 12:48:21
F1934,Or8150,S993,1,2023-10-23 02:43:01
F1935,Or6950,S782,5,2020-06-23 11:43:13
F1936,Or8971,S789,2,2024-08-05 06:06:15
F1937,Or6870,S712,3,2021-07-11 04:13:50
F1938,Or6794,S822,4,2024-09-19 17:54:15
F1939,Or3129,S637,4,2023-12-27 07:55:59
F1940,Or4116,S719,2,2020-12-31 16:58:14
F1941,Or6069,S453,1,2024-01-22 22:55:32
F1942,Or6489,S567,1,2021-02-03 04:57:18
F1943,Or6679,S242,4,2023-12-23 18:59:49
F1944,Or9007,S281,2,2021-07-07 01:23:02
F1945,Or9660,S403,5,2020-06-18 20:15:49
F1946,Or8413,S901,3,2024-07-10 17:56:01
F1947,Or1858,S316,3,2024-05-21 19:52:50
F1948,Or7918,S947,5,2021-02-21 12:36:45
F1949,Or275,S460,5,2021-01-20 21:33:09
F1950,Or7,S766,5,2025-05-31 15:31:57
F1951,Or7877,S382,4,2022-05-26 21:44:37
F1952,Or2697,S967,1,2020-07-07 04:54:05
F1953,Or7431,S996,1,2023-06-12 18:49:46
F1954,Or8651,S86,2,2025-01-24 01:21:40
F1955,Or9300,S217,1,2023-09-01 08:22:13
F1956,Or1973,S293,2,2021-09-30 16:56:59
F1957,Or1181,S886,5,2024-12-01 14:14:52
F1958,Or1715,S523,3,2023-12-04 18:04:41
F1959,Or2950,S365,3,2025-02-04 00:15:31
F1960,Or67,S325,4,2021-06-11 22:05:21
F1961,Or893,S797,3,2022-02-27 21:55:52
F1962,Or3912,S901,5,2023-07-09 04:15:52
F1963,Or7300,S467,1,2025-04-30 19:10:48
F1964,Or9491,S45,4,2025-03-09 09:55:52
F1965,Or3442,S396,1,2022-03-25 18:02:57
F1966,Or8232,S508,4,2021-04-04 01:58:02
F1967,Or4556,S929,3,2023-02-27 11:18:06
F1968,Or8993,S671,5,2022-08-29 13:51:43
F1969,Or1637,S482,4,2022-11-20 10:54:50
F1970,Or2791,S883,4,2021-02-22 21:43:29
F1971,Or1608,S469,1,2022-07-11 03:06:22
F1972,Or6753,S131,4,2022-04-12 02:33:35
F1973,Or3595,S597,4,2024-01-13 03:01:36
F1974,Or8116,S437,3,2022-06-29 10:05:51
F1975,Or5063,S422,2,2020-09-07 09:58:09
F1976,Or7243,S121,5,2021-09-26 00:12:28
F1977,Or6386,S116,1,2023-09-03 18:58:05
F1978,Or6077,S294,2,2022-02-08 10:38:16
F1979,Or5721,S511,3,2023-06-02 07:37:46
F1980,Or4849,S847,4,2024-12-09 23:23:52
F1981,Or6399,S363,1,2023-03-15 16:30:40
F1982,Or2805,S363,4,2020-11-10 18:45:09
F1983,Or9324,S620,3,2024-10-19 22:32:27
F1984,Or6907,S186,1,2023-04-21 08:16:26
F1985,Or4209,S327,4,2024-04-11 15:30:04
F1986,Or8100,S680,3,2021-05-05 23:49:33
F1987,Or7430,S276,5,2023-07-22 16:26:23
F1988,Or8380,S974,3,2022-01-11 12:21:37
F1989,Or1817,S641,1,2022-03-29 07:42:35
F1990,Or2068,S116,3,2022-12-17 10:25:38
F1991,Or1024,S219,2,2024-08-08 10:37:32
F1992,Or261,S836,3,2020-12-04 07:18:37
F1993,Or66,S545,1,2023-09-08 02:00:18
F1994,Or7655,S284,2,2024-12-23 16:04:26
F1995,Or1313,S679,4,2023-04-05 09:07:23
F1996,Or7745,S276,2,2021-01-11 05:46:09
F1997,Or6073,S203,5,2021-11-26 22:55:42
F1998,Or9489,S252,4,2021-08-11 23:54:10
F1999,Or7587,S247,3,2022-05-09 23:41:34
F2000,Or2638,S669,2,2023-10-24 12:19:19
F2001,Or547,S949,3,2022-05-18 05:24:24
F2002,Or6625,S466,1,2023-05-24 09:58:06
F2003,Or1409,S485,1,2024-12-10 14:56:09
F2004,Or3159,S963,5,2021-08-16 14:47:31
F2005,Or6876,S853,2,2024-08-12 20:06:44
F2006,Or5421,S919,3,2022-10-17 12:03:14
F2007,Or9975,S416,2,2022-10-29 19:26:42
F2008,Or8887,S801,5,2021-09-16 06:30:22
F2009,Or887,S612,2,2022-11-29 15:16:39
F2010,Or1549,S391,4,2024-10-07 09:48:28
F2011,Or1520,S528,5,2024-04-22 05:07:20
F2012,Or1349,S651,1,2022-04-01 10:22:00
F2013,Or5718,S749,2,2023-08-31 07:45:26
F2014,Or2135,S878,1,2025-03-04 06:04:16
F2015,Or4390,S571,2,2022-11-20 02:17:13
F2016,Or3294,S588,1,2021-06-20 14:47:24
F2017,Or3654,S114,4,2021-11-22 18:47:55
F2018,Or2009,S414,2,2023-01-09 02:06:37
F2019,Or5732,S460,3,2023-07-10 23:43:53
F2020,Or4198,S365,1,2022-07-20 15:25:33
F2021,Or971,S660,4,2025-01-15 07:56:23
F2022,Or9005,S481,5,2022-04-10 12:28:02
F2023,Or5920,S546,3,2023-10-22 12:40:58
F2024,Or5851,S907,2,2020-11-05 09:05:05
F2025,Or1060,S749,4,2022-11-07 23:46:21
F2026,Or4861,S858,4,2023-11-08 19:12:40
F2027,Or6796,S382,1,2022-09-21 21:56:05
F2028,Or4595,S892,1,2022-06-21 07:21:35
F2029,Or8047,S585,5,2022-11-23 18:43:44
F2030,Or8233,S431,5,2021-08-24 11:09:35
F2031,Or9114,S615,3,2024-04-17 03:13:11
F2032,Or6005,S160,4,2021-01-29 15:42:49
F2033,Or1248,S5,4,2025-03-10 18:34:11
F2034,Or401,S751,5,2022-11-24 01:57:45
F2035,Or4768,S423,1,2022-06-12 12:30:16
F2036,Or433,S748,5,2023-02-19 19:08:45
F2037,Or6267,S866,5,2022-01-30 13:35:38
F2038,Or13,S563,3,2021-10-01 00:36:04
F2039,Or411,S608,2,2023-12-22 03:25:53
F2040,Or9844,S285,2,2024-07-23 06:41:43
F2041,Or1337,S236,5,2022-01-17 08:40:03
F2042,Or4145,S335,3,2025-03-29 15:28:32
F2043,Or6130,S308,5,2022-08-08 18:24:08
F2044,Or9190,S107,3,2024-06-30 11:14:54
F2045,Or3671,S105,1,2022-02-08 07:38:50
F2046,Or7311,S579,3,2023-12-11 06:09:17
F2047,Or2675,S274,4,2025-03-08 18:31:11
F2048,Or970,S448,4,2024-08-21 06:01:35
F2049,Or8457,S115,2,2021-06-06 06:13:25
F2050,Or2206,S131,4,2023-08-08 03:53:46
F2051,Or8280,S771,4,2021-04-26 19:32:07
F2052,Or8400,S224,2,2023-01-11 01:01:49
F2053,Or8995,S705,2,2024-11-22 02:55:17
F2054,Or4824,S802,2,2023-03-17 05:24:37
F2055,Or7271,S757,3,2021-04-06 07:04:36
F2056,Or2232,S186,1,2021-05-10 14:37:17
F2057,Or6971,S4,3,2021-12-09 10:06:22
F2058,Or516,S672,1,2021-06-13 07:53:32
F2059,Or1280,S665,5,2020-06-25 07:48:33
F2060,Or1549,S353,4,2023-11-12 10:53:13
F2061,Or3463,S198,4,2020-07-26 01:25:40
F2062,Or5973,S914,2,2022-01-25 09:15:58
F2063,Or9047,S170,4,2024-01-27 12:00:37
F2064,Or6652,S279,3,2020-07-24 23:26:29
F2065,Or8255,S981,2,2025-01-09 17:02:17
F2066,Or7363,S174,3,2023-09-23 10:27:41
F2067,Or8739,S410,5,2021-07-10 20:08:17
F2068,Or4841,S344,3,2022-03-03 03:40:59
F2069,Or5527,S940,2,2023-08-28 22:35:12
F2070,Or4461,S509,3,2022-01-16 22:25:58
F2071,Or1904,S201,1,2022-06-01 00:59:53
F2072,Or284,S383,3,2021-01-14 16:42:05
F2073,Or4087,S467,5,2023-01-08 16:42:06
F2074,Or1460,S378,2,2022-09-15 05:22:22
F2075,Or9710,S453,3,2022-05-14 11:48:05
F2076,Or4318,S984,3,2021-09-09 17:20:11
F2077,Or8652,S983,5,2023-09-16 15:53:11
F2078,Or8019,S445,5,2024-07-02 20:37:24
F2079,Or6487,S57,5,2022-10-02 20:11:37
F2080,Or9278,S457,5,2023-08-17 03:52:53
F2081,Or9410,S834,2,2025-02-17 17:25:33
F2082,Or2869,S839,1,2022-12-23 08:50:58
F2083,Or8775,S891,5,2023-03-18 03:56:29
F2084,Or8446,S117,1,2023-05-14 00:03:55
F2085,Or9035,S358,3,2020-11-12 00:59:36
F2086,Or510,S828,3,2024-06-16 20:00:58
F2087,Or2289,S425,1,2023-05-24 04:05:01
F2088,Or9352,S740,5,2022-09-07 06:42:10
F2089,Or1388,S665,1,2024-10-19 00:24:32
F2090,Or5214,S762,1,2020-08-05 10:55:06
F2091,Or2374,S903,2,2021-05-08 15:03:33
F2092,Or8358,S199,3,2020-12-28 23:33:55
F2093,Or8157,S490,4,2021-12-30 16:57:26
F2094,Or48,S909,3,2020-10-08 16:02:22
F2095,Or3167,S291,4,2024-07-03 05:57:26
F2096,Or9191,S135,5,2021-04-24 04:30:07
F2097,Or6491,S595,1,2024-10-26 06:26:06
F2098,Or1734,S476,3,2024-03-13 01:48:50
F2099,Or9750,S200,5,2025-02-05 06:39:12
F2100,Or7212,S391,4,2021-08-18 22:28:09
F2101,Or5985,S559,3,2024-04-13 13:34:03
F2102,Or1780,S577,3,2024-07-16 15:56:02
F2103,Or770,S31,3,2021-02-27 07:33:10
F2104,Or9503,S160,4,2021-07-08 11:11:17
F2105,Or8046,S874,3,2024-11-10 18:59:08
F2106,Or333,S73,5,2020-06-10 11:03:59
F2107,Or5452,S754,5,2021-08-28 18:44:45
F2108,Or3034,S831,5,2021-08-01 11:55:27
F2109,Or7369,S872,3,2022-07-11 04:39:31
F2110,Or6321,S203,2,2025-03-21 15:50:46
F2111,Or1193,S218,3,2023-05-26 16:37:35
F2112,Or3693,S632,2,2022-06-14 01:32:34
F2113,Or3181,S20,3,2025-05-10 13:47:00
F2114,Or7856,S828,5,2021-12-08 16:35:36
F2115,Or2615,S262,4,2023-08-18 10:32:36
F2116,Or6627,S623,1,2023-03-23 02:09:01
F2117,Or7787,S624,3,2025-04-01 19:03:59
F2118,Or7865,S328,1,2023-05-20 17:02:20
F2119,Or7838,S514,5,2024-02-28 07:02:03
F2120,Or2942,S987,3,2020-08-14 02:54:45
F2121,Or5142,S468,1,2024-01-31 15:30:38
F2122,Or9883,S298,2,2023-10-30 07:01:14
F2123,Or2314,S615,1,2022-06-28 12:37:49
F2124,Or195,S95,3,2021-12-28 02:57:18
F2125,Or1806,S499,5,2025-05-29 07:15:01
F2126,Or310,S647,4,2023-11-16 05:50:55
F2127,Or2751,S268,1,2024-01-26 13:28:50
F2128,Or9223,S545,4,2024-11-18 00:38:56
F2129,Or2728,S227,5,2021-05-08 18:19:11
F2130,Or7086,S436,2,2021-05-17 01:27:44
F2131,Or7258,S865,5,2022-07-10 04:28:03
F2132,Or1916,S549,1,2022-08-06 21:29:17
F2133,Or6451,S112,2,2024-09-15 04:06:39
F2134,Or328,S296,5,2024-10-10 23:49:34
F2135,Or4897,S959,1,2022-11-26 19:19:22
F2136,Or5805,S81,1,2023-10-15 12:38:20
F2137,Or4522,S889,1,2021-10-14 02:33:12
F2138,Or6716,S421,3,2021-05-10 19:06:10
F2139,Or7782,S757,5,2025-05-05 05:56:37
F2140,Or5854,S996,4,2022-08-18 09:37:12
F2141,Or1880,S248,5,2021-08-23 05:23:40
F2142,Or2731,S430,4,2024-09-30 09:00:49
F2143,Or7568,S756,5,2024-07-07 00:33:22
F2144,Or8802,S130,3,2023-04-19 17:15:59
F2145,Or7678,S790,4,2025-03-22 04:26:34
F2146,Or2583,S231,5,2024-12-23 09:41:10
F2147,Or1457,S824,1,2022-05-19 17:39:50
F2148,Or8022,S463,2,2023-11-05 23:34:11
F2149,Or7252,S191,5,2023-12-31 23:40:10
F2150,Or202,S259,5,2021-12-01 23:16:59
F2151,Or3282,S83,3,2021-05-05 00:54:41
F2152,Or3210,S817,5,2021-05-13 14:20:33
F2153,Or2942,S606,3,2023-08-10 02:24:17
F2154,Or38,S990,2,2024-05-22 07:51:30
F2155,Or3334,S340,2,2022-01-01 20:23:44
F2156,Or2193,S998,5,2022-04-20 10:34:56
F2157,Or1265,S958,3,2021-12-31 16:47:57
F2158,Or1470,S871,3,2022-08-22 10:41:52
F2159,Or910,S60,2,2021-07-13 11:56:29
F2160,Or8514,S433,3,2024-04-05 16:35:17
F2161,Or5066,S691,1,2024-05-15 02:22:07
F2162,Or9238,S767,5,2022-06-03 02:50:47
F2163,Or616,S945,1,2024-10-24 19:23:21
F2164,Or231,S932,3,2020-10-24 21:38:04
F2165,Or677,S59,2,2023-03-13 11:25:00
F2166,Or9483,S841,4,2024-07-08 22:53:26
F2167,Or7524,S396,5,2024-07-21 12:57:48
F2168,Or1912,S277,3,2025-06-06 20:53:53
F2169,Or1372,S410,1,2024-01-14 06:01:56
F2170,Or4077,S738,3,2022-03-12 17:29:21
F2171,Or5473,S306,5,2022-08-25 06:45:02
F2172,Or6441,S964,4,2024-03-08 02:11:55
F2173,Or6594,S262,5,2024-03-15 02:41:11
F2174,Or7056,S847,2,2025-01-28 04:24:37
F2175,Or1173,S201,3,2025-04-07 02:18:25
F2176,Or1334,S269,1,2023-04-25 20:27:28
F2177,Or8140,S426,5,2020-10-03 21:16:05
F2178,Or5683,S853,4,2020-09-01 18:54:11
F2179,Or8408,S360,4,2024-03-25 20:30:54
F2180,Or1029,S934,4,2023-11-15 06:37:07
F2181,Or2281,S973,2,2023-11-25 23:32:29
F2182,Or2766,S45,4,2022-03-23 15:18:09
F2183,Or692,S499,4,2023-09-19 16:24:39
F2184,Or6530,S761,5,2021-03-19 05:33:52
F2185,Or3415,S821,5,2020-09-21 15:43:09
F2186,Or4531,S624,5,2023-11-25 06:04:34
F2187,Or6410,S480,2,2020-12-04 21:01:02
F2188,Or7411,S144,4,2024-07-19 03:04:26
F2189,Or2967,S461,3,2022-08-25 09:18:40
F2190,Or3899,S956,4,2024-03-03 07:57:07
F2191,Or4402,S725,1,2023-05-12 17:30:55
F2192,Or967,S476,5,2023-09-12 14:25:09
F2193,Or7356,S374,3,2020-11-18 14:01:28
F2194,Or7392,S563,2,2025-02-05 23:20:51
F2195,Or9035,S632,4,2023-08-03 14:40:39
F2196,Or5049,S824,2,2022-09-27 13:44:34
F2197,Or1976,S206,1,2022-05-11 19:24:29
F2198,Or9482,S196,4,2022-04-01 03:12:57
F2199,Or3585,S737,3,2025-03-03 09:01:29
F2200,Or330,S966,4,2022-06-19 09:12:13
F2201,Or1305,S971,4,2022-07-21 00:59:10
F2202,Or2968,S754,2,2022-11-24 03:04:20
F2203,Or4058,S577,2,2021-06-12 14:13:29
F2204,Or5115,S646,5,2022-12-29 23:46:48
F2205,Or9478,S129,4,2020-11-24 13:19:17
F2206,Or8948,S792,3,2020-09-30 22:34:12
F2207,Or7103,S746,5,2023-10-24 06:15:54
F2208,Or6486,S863,5,2022-07-31 08:50:26
F2209,Or9228,S232,5,2022-07-17 18:29:16
F2210,Or5427,S31,4,2025-01-29 11:56:55
F2211,Or834,S644,2,2022-06-21 07:43:27
F2212,Or869,S820,1,2021-05-28 14:09:11
F2213,Or3518,S273,5,2023-08-30 04:14:39
F2214,Or8863,S515,5,2024-10-12 09:45:13
F2215,Or720,S806,2,2022-06-26 08:27:20
F2216,Or3178,S431,2,2021-10-10 05:08:15
F2217,Or3860,S698,2,2022-03-15 05:00:46
F2218,Or650,S618,3,2025-05-03 08:28:10
F2219,Or8684,S426,4,2022-05-05 11:26:53
F2220,Or8346,S301,2,2021-06-07 18:37:52
F2221,Or5864,S553,5,2021-06-23 11:54:15
F2222,Or7693,S791,1,2023-05-13 11:36:37
F2223,Or1119,S224,3,2022-11-30 16:22:18
F2224,Or2877,S630,4,2025-04-12 03:47:16
F2225,Or7776,S699,3,2025-01-08 02:00:39
F2226,Or8721,S716,2,2021-04-17 12:12:32
F2227,Or1248,S768,3,2025-05-06 06:51:25
F2228,Or1881,S944,5,2025-01-28 23:37:28
F2229,Or8285,S457,4,2022-10-21 10:04:30
F2230,Or5687,S811,3,2020-07-07 20:33:44
F2231,Or2961,S289,1,2021-02-08 17:29:58
F2232,Or9502,S872,1,2023-11-13 13:55:46
F2233,Or4590,S191,2,2024-08-30 12:21:22
F2234,Or9367,S279,1,2023-11-02 12:16:50
F2235,Or9579,S577,4,2020-08-05 12:24:42
F2236,Or7437,S918,1,2025-03-08 01:57:23
F2237,Or4959,S284,2,2021-10-22 20:48:48
F2238,Or5716,S437,5,2024-10-09 13:12:53
F2239,Or5239,S481,4,2020-09-01 15:10:59
F2240,Or1039,S197,1,2024-08-09 23:25:15
F2241,Or3780,S885,3,2021-07-16 00:02:49
F2242,Or386,S323,5,2023-08-05 13:27:24
F2243,Or3400,S725,1,2023-12-08 15:57:11
F2244,Or9935,S978,3,2021-11-29 23:36:51
F2245,Or4881,S833,2,2024-09-26 19:39:28
F2246,Or4372,S497,5,2022-11-20 14:51:18
F2247,Or9207,S256,1,2024-12-18 11:31:05
F2248,Or778,S737,5,2023-09-08 00:23:58
F2249,Or603,S104,2,2020-09-25 18:54:27
F2250,Or1804,S565,2,2021-08-03 17:58:12
F2251,Or545,S951,2,2024-10-13 23:25:26
F2252,Or3184,S701,2,2022-08-19 22:02:32
F2253,Or6285,S209,2,2021-04-11 21:42:57
F2254,Or9581,S547,4,2023-07-18 16:46:43
F2255,Or4839,S364,2,2023-09-07 15:50:25
F2256,Or6936,S465,2,2020-09-30 04:11:20
F2257,Or5779,S22,4,2020-12-18 02:23:44
F2258,Or9870,S868,2,2024-05-12 10:53:32
F2259,Or1389,S206,4,2024-04-04 02:40:38
F2260,Or6986,S909,3,2024-01-18 01:39:27
F2261,Or92,S832,2,2020-06-10 23:59:34
F2262,Or5233,S324,5,2022-09-16 06:56:06
F2263,Or9659,S474,1,2022-02-13 12:01:34
F2264,Or5457,S766,1,2023-09-18 04:51:30
F2265,Or5977,S960,5,2023-02-20 16:58:35
F2266,Or1744,S989,5,2025-05-23 10:51:42
F2267,Or2132,S860,4,2024-08-26 22:46:40
F2268,Or2276,S832,2,2023-10-27 22:07:52
F2269,Or4179,S166,5,2023-11-27 02:04:52
F2270,Or5465,S587,4,2020-09-29 16:28:59
F2271,Or5490,S304,1,2024-02-08 10:49:26
F2272,Or3342,S125,3,2020-12-07 10:26:51
F2273,Or6452,S630,4,2021-09-24 22:46:36
F2274,Or2406,S37,3,2021-04-06 20:44:03
F2275,Or8453,S892,3,2020-11-02 20:59:10
F2276,Or7887,S356,5,2020-10-23 11:48:09
F2277,Or7699,S50,5,2023-11-01 11:27:01
F2278,Or7996,S451,3,2023-12-26 00:49:52
F2279,Or2104,S212,4,2022-07-13 17:15:42
F2280,Or3303,S975,2,2025-06-02 20:01:30
F2281,Or269,S265,4,2021-03-09 22:27:04
F2282,Or8697,S253,2,2022-04-02 00:41:28
F2283,Or2972,S736,4,2024-11-14 12:36:19
F2284,Or240,S925,2,2025-04-02 13:25:51
F2285,Or1433,S612,5,2020-10-13 11:00:29
F2286,Or3091,S805,2,2023-06-06 00:52:09
F2287,Or7648,S365,1,2021-06-24 12:20:37
F2288,Or5077,S855,3,2022-03-28 09:35:43
F2289,Or5312,S581,4,2021-02-25 09:25:23
F2290,Or6819,S899,3,2023-07-05 06:40:59
F2291,Or7094,S456,3,2021-11-30 04:52:48
F2292,Or9194,S299,5,2020-12-31 21:04:27
F2293,Or4643,S458,1,2022-10-12 06:07:58
F2294,Or9024,S796,1,2022-11-11 23:55:45
F2295,Or9145,S338,5,2022-02-26 15:18:47
F2296,Or5545,S343,3,2021-02-07 14:26:55
F2297,Or4458,S177,5,2023-07-17 16:44:08
F2298,Or4072,S26,4,2020-08-05 20:32:18
F2299,Or3294,S768,5,2021-10-30 10:34:24
F2300,Or5487,S852,1,2025-06-08 14:48:40
F2301,Or3705,S32,1,2021-11-05 08:19:27
F2302,Or990,S312,2,2025-01-17 14:08:53
F2303,Or7122,S801,1,2021-07-10 01:11:07
F2304,Or5239,S465,4,2021-07-26 23:29:25
F2305,Or2738,S310,2,2024-06-02 06:42:42
F2306,Or237,S395,1,2020-07-11 11:12:46
F2307,Or6418,S18,2,2024-12-10 06:37:31
F2308,Or1621,S770,2,2020-09-22 12:45:43
F2309,Or7669,S279,2,2021-12-17 22:58:13
F2310,Or4587,S981,2,2023-12-26 04:31:27
F2311,Or6384,S296,5,2024-07-10 18:15:43
F2312,Or7292,S667,4,2021-05-03 00:10:23
F2313,Or3150,S117,1,2021-09-07 17:13:25
F2314,Or9468,S796,1,2021-01-30 05:13:47
F2315,Or8058,S87,5,2023-11-17 23:54:37
F2316,Or8455,S386,5,2024-09-27 02:34:27
F2317,Or7715,S850,3,2020-07-11 08:38:43
F2318,Or2029,S59,2,2024-05-07 02:40:32
F2319,Or4245,S339,2,2021-12-01 07:43:09
F2320,Or6096,S829,5,2024-08-18 10:37:17
F2321,Or8538,S914,3,2021-11-11 17:50:48
F2322,Or3112,S479,4,2021-03-15 11:53:18
F2323,Or2797,S837,1,2022-05-20 00:09:57
F2324,Or6219,S413,2,2023-09-14 03:31:50
F2325,Or7641,S957,5,2020-07-19 15:13:50
F2326,Or2420,S605,4,2025-03-18 02:21:51
F2327,Or8352,S400,2,2021-03-08 14:37:58
F2328,Or4259,S902,2,2021-10-22 11:24:12
F2329,Or7071,S642,4,2022-10-15 08:37:48
F2330,Or3682,S483,3,2022-05-05 13:25:21
F2331,Or2374,S69,4,2024-05-25 12:39:58
F2332,Or8788,S344,4,2022-05-14 15:39:22
F2333,Or7884,S406,4,2022-12-01 13:24:16
F2334,Or6452,S602,4,2023-05-07 15:24:06
F2335,Or3875,S304,5,2022-10-01 00:54:23
F2336,Or6147,S396,3,2022-11-18 11:17:21
F2337,Or6061,S433,4,2024-05-05 18:57:17
F2338,Or794,S152,4,2023-12-23 21:19:43
F2339,Or6356,S462,2,2025-01-31 09:22:06
F2340,Or3694,S198,2,2021-01-06 21:38:51
F2341,Or8202,S30,3,2021-09-26 22:20:14
F2342,Or5163,S579,1,2022-02-10 20:15:16
F2343,Or9524,S753,2,2021-10-15 14:20:54
F2344,Or7048,S248,3,2020-11-09 19:57:31
F2345,Or539,S123,2,2020-11-07 23:37:11
F2346,Or3987,S651,3,2022-09-16 06:28:12
F2347,Or1145,S60,5,2024-05-09 01:34:43
F2348,Or5217,S873,2,2024-02-05 23:21:53
F2349,Or2262,S653,1,2021-07-06 17:04:54
F2350,Or7835,S574,2,2020-10-12 23:50:17
F2351,Or7679,S207,2,2022-06-17 01:10:23
F2352,Or2211,S836,3,2021-04-17 21:14:25
F2353,Or2751,S422,2,2021-03-09 09:54:12
F2354,Or8740,S10,5,2023-01-18 18:50:57
F2355,Or5126,S591,4,2023-08-18 23:35:57
F2356,Or7032,S847,1,2020-12-15 15:37:04
F2357,Or169,S136,3,2024-01-31 09:28:47
F2358,Or6049,S603,4,2023-05-18 01:53:23
F2359,Or49,S201,3,2021-02-01 18:49:06
F2360,Or5678,S418,3,2022-01-17 20:16:12
F2361,Or1507,S888,2,2024-10-06 14:41:08
F2362,Or5553,S709,2,2022-09-06 07:17:37
F2363,Or929,S562,3,2025-04-03 05:37:37
F2364,Or6265,S966,1,2020-12-17 05:11:38
F2365,Or5563,S964,3,2022-12-05 23:36:02
F2366,Or2305,S111,4,2021-04-08 19:05:49
F2367,Or4791,S53,4,2023-01-19 08:47:18
F2368,Or3755,S784,1,2024-12-24 23:30:51
F2369,Or7095,S8,1,2021-01-16 05:32:02
F2370,Or6760,S341,4,2021-07-17 00:51:34
F2371,Or8957,S737,5,2023-05-14 03:24:05
F2372,Or8998,S167,3,2022-12-23 16:51:26
F2373,Or5196,S984,4,2023-01-29 05:29:23
F2374,Or5194,S665,1,2024-12-15 21:25:55
F2375,Or8010,S715,5,2022-05-20 15:32:40
F2376,Or2803,S580,2,2024-06-19 14:59:07
F2377,Or9375,S436,3,2021-07-07 12:16:36
F2378,Or593,S841,3,2021-01-08 03:58:37
F2379,Or3614,S29,5,2023-01-15 23:50:16
F2380,Or4093,S182,2,2025-04-27 10:03:22
F2381,Or6143,S335,4,2024-12-08 20:42:00
F2382,Or2073,S840,1,2022-06-22 05:54:40
F2383,Or5919,S688,3,2025-03-06 15:54:12
F2384,Or3115,S540,2,2021-12-01 04:38:26
F2385,Or575,S735,5,2020-08-27 23:22:35
F2386,Or7049,S790,2,2023-06-06 09:42:04
F2387,Or9052,S679,3,2025-01-26 01:00:30
F2388,Or7661,S763,2,2024-05-21 07:03:28
F2389,Or5499,S947,4,2021-07-21 23:16:32
F2390,Or3000,S900,2,2024-07-29 19:55:55
F2391,Or5581,S868,5,2024-03-11 10:07:18
F2392,Or5128,S444,5,2021-01-26 07:54:34
F2393,Or636,S256,4,2021-03-12 19:28:52
F2394,Or3724,S756,2,2020-12-29 18:07:10
F2395,Or7966,S407,5,2024-12-10 04:25:04
F2396,Or7980,S843,2,2020-10-30 09:12:21
F2397,Or9555,S730,3,2021-01-11 12:06:26
F2398,Or3453,S416,4,2023-05-14 16:17:15
F2399,Or3936,S719,3,2021-03-31 22:29:27
F2400,Or3398,S412,1,2021-03-30 03:30:11
F2401,Or9842,S814,2,2025-05-20 10:01:56
F2402,Or2568,S835,1,2022-03-03 05:00:33
F2403,Or7022,S694,1,2024-03-15 17:12:36
F2404,Or4490,S674,2,2024-04-17 18:28:09
F2405,Or1503,S97,3,2025-04-12 16:09:36
F2406,Or3842,S344,3,2025-02-11 02:44:25
F2407,Or3859,S349,5,2025-04-10 05:05:54
F2408,Or8711,S707,5,2023-12-07 23:52:34
