inventory_id,product_id,seller_id,stock_level
Inv4722,P6704,S184,36
Inv4723,P6373,S249,69
Inv4724,P8238,S704,2
Inv4725,P9757,S908,8
Inv4726,P4052,S112,69
Inv4727,P9693,S553,61
Inv4728,P8809,S382,69
Inv4729,P8879,S485,56
Inv4730,P5683,S571,32
Inv4731,P9909,S654,5
Inv4732,P2315,S176,39
Inv4733,P6445,S608,14
Inv4734,P9663,S395,72
Inv4735,P1328,S395,74
Inv4736,P6505,S555,54
Inv4737,P2948,S747,89
Inv4738,P1887,S763,37
Inv4739,P8510,S319,46
Inv4740,P3033,S27,12
Inv4741,P2433,S215,65
Inv4742,P6877,S589,13
Inv4743,P4125,S509,17
Inv4744,P1581,S407,64
Inv4745,P3125,S973,53
Inv4746,P2450,S886,32
Inv4747,P6677,S842,1
Inv4748,P5804,S970,67
Inv4749,P7986,S222,63
Inv4750,P2341,S153,29
Inv4751,P8997,S698,20
Inv4752,P4560,S127,43
Inv4753,P4048,S753,36
Inv4754,P2209,S458,55
Inv4755,P9911,S174,48
Inv4756,P7369,S766,83
Inv4757,P6911,S503,52
Inv4758,P7017,S384,53
Inv4759,P2443,S552,19
Inv4760,P8305,S830,43
Inv4761,P1848,S329,89
Inv4762,P7071,S206,54
Inv4763,P7866,S843,42
Inv4764,P8677,S103,27
Inv4765,P2473,S148,70
Inv4766,P7471,S643,51
Inv4767,P6342,S194,28
Inv4768,P9668,S254,62
Inv4769,P8293,S480,8
Inv4770,P5750,S279,14
Inv4771,P1809,S210,53
Inv4772,P8973,S245,48
Inv4773,P1647,S62,93
Inv4774,P9402,S544,91
Inv4775,P3491,S327,42
Inv4776,P8025,S592,84
Inv4777,P8839,S138,3
Inv4778,P9967,S863,36
Inv4779,P4441,S840,93
Inv4780,P5444,S827,100
Inv4781,P7133,S456,25
Inv4782,P6132,S206,99
Inv4783,P7653,S433,3
Inv4784,P1835,S316,47
Inv4785,P4498,S958,62
Inv4786,P2539,S74,58
Inv4787,P9087,S792,74
Inv4788,P8808,S245,21
Inv4789,P9373,S870,5
Inv4790,P3134,S306,90
Inv4791,P1911,S64,89
Inv4792,P5403,S466,9
Inv4793,P7367,S527,16
Inv4794,P2686,S998,47
Inv4795,P3696,S69,78
Inv4796,P4379,S315,14
Inv4797,P7525,S683,74
Inv4798,P7264,S387,92
Inv4799,P1621,S929,70
Inv4800,P4439,S296,99
Inv4801,P7986,S450,63
Inv4802,P6393,S387,96
Inv4803,P8300,S952,24
Inv4804,P1722,S702,85
Inv4805,P8747,S629,49
Inv4806,P4196,S574,85
Inv4807,P5464,S501,45
Inv4808,P5288,S985,53
Inv4809,P3798,S299,15
Inv4810,P3491,S65,27
Inv4811,P4487,S193,67
Inv4812,P2871,S901,85
Inv4813,P1687,S331,24
Inv4814,P4811,S717,28
Inv4815,P3439,S122,59
Inv4816,P3294,S241,85
Inv4817,P8295,S364,82
Inv4818,P2728,S989,41
Inv4819,P9080,S830,6
Inv4820,P2490,S644,50
Inv4821,P9106,S616,35
Inv4822,P4917,S463,79
Inv4823,P9942,S461,70
Inv4824,P9396,S605,28
Inv4825,P6021,S492,10
Inv4826,P3735,S178,97
Inv4827,P8286,S631,69
Inv4828,P9909,S837,10
Inv4829,P9978,S257,15
Inv4830,P2136,S722,48
Inv4831,P4574,S128,49
Inv4832,P5295,S51,17
Inv4833,P4345,S96,26
Inv4834,P2284,S665,12
Inv4835,P7164,S78,20
Inv4836,P1489,S513,83
Inv4837,P3546,S379,17
Inv4838,P9869,S547,17
Inv4839,P1307,S917,49
Inv4840,P9123,S600,39
Inv4841,P5439,S78,67
Inv4842,P2854,S186,8
Inv4843,P6380,S227,32
Inv4844,P3163,S691,70
Inv4845,P1483,S922,81
Inv4846,P9133,S239,26
Inv4847,P3303,S645,5
Inv4848,P8091,S276,70
Inv4849,P2506,S220,23
Inv4850,P2673,S257,84
Inv4851,P4293,S212,9
Inv4852,P4714,S933,91
Inv4853,P8382,S998,47
Inv4854,P3926,S588,5
Inv4855,P7585,S581,4
Inv4856,P3043,S118,29
Inv4857,P7634,S160,83
Inv4858,P3598,S683,17
Inv4859,P4164,S820,88
Inv4860,P5171,S203,47
Inv4861,P8993,S272,77
Inv4862,P7478,S120,21
Inv4863,P9585,S415,83
Inv4864,P2245,S207,60
Inv4865,P6043,S654,99
Inv4866,P6086,S295,28
Inv4867,P1761,S81,78
Inv4868,P4137,S611,99
Inv4869,P4764,S928,92
Inv4870,P9418,S272,17
Inv4871,P4806,S66,16
Inv4872,P7777,S667,30
Inv4873,P6780,S899,71
Inv4874,P9888,S678,19
Inv4875,P5865,S488,51
Inv4876,P7779,S540,30
Inv4877,P8737,S941,65
Inv4878,P9845,S864,80
Inv4879,P2881,S462,67
Inv4880,P8097,S316,6
Inv4881,P6724,S944,23
Inv4882,P4122,S454,82
Inv4883,P5101,S963,52
Inv4884,P2700,S163,35
Inv4885,P7309,S353,70
Inv4886,P8322,S303,2
Inv4887,P9766,S231,98
Inv4888,P3898,S628,21
Inv4889,P6330,S695,18
Inv4890,P3633,S9,62
Inv4891,P5293,S630,17
Inv4892,P7608,S914,63
Inv4893,P5491,S915,23
Inv4894,P3923,S498,93
Inv4895,P8582,S719,3
Inv4896,P3166,S561,2
Inv4897,P7160,S361,95
Inv4898,P3954,S706,65
Inv4899,P2687,S247,86
Inv4900,P5947,S344,24
Inv4901,P1707,S603,6
Inv4902,P1012,S979,63
Inv4903,P1935,S445,98
Inv4904,P4359,S125,86
Inv4905,P6363,S295,95
Inv4906,P3880,S88,0
Inv4907,P3327,S928,53
Inv4908,P1289,S726,99
Inv4909,P9540,S253,7
Inv4910,P2944,S291,2
Inv4911,P7755,S298,88
Inv4912,P1492,S211,62
Inv4913,P5357,S26,51
Inv4914,P7199,S971,94
Inv4915,P8560,S386,93
Inv4916,P2664,S143,33
Inv4917,P6052,S422,42
Inv4918,P1769,S358,66
Inv4919,P6896,S228,55
Inv4920,P6067,S155,44
Inv4921,P5732,S753,9
Inv4922,P7156,S43,85
Inv4923,P3592,S377,93
Inv4924,P9135,S423,41
Inv4925,P3722,S353,63
Inv4926,P4549,S12,67
Inv4927,P5547,S384,28
Inv4928,P1858,S909,42
Inv4929,P5941,S420,46
Inv4930,P3929,S376,0
Inv4931,P7935,S203,35
Inv4932,P3276,S293,90
Inv4933,P5189,S779,57
Inv4934,P3442,S632,74
Inv4935,P9008,S832,8
Inv4936,P1614,S803,20
Inv4937,P1548,S64,65
Inv4938,P8636,S677,65
Inv4939,P6681,S535,31
Inv4940,P8876,S777,56
Inv4941,P1256,S416,63
Inv4942,P6618,S584,3
Inv4943,P5950,S343,7
Inv4944,P3604,S495,77
Inv4945,P4052,S999,27
Inv4946,P1568,S751,16
Inv4947,P6142,S320,21
Inv4948,P9790,S7,62
Inv4949,P3748,S730,76
Inv4950,P6635,S8,70
Inv4951,P7610,S502,59
Inv4952,P4162,S521,61
Inv4953,P4307,S146,76
Inv4954,P5923,S542,58
Inv4955,P9777,S938,44
Inv4956,P6451,S313,20
Inv4957,P8862,S684,4
Inv4958,P1208,S952,85
Inv4959,P3240,S549,69
Inv4960,P6775,S869,56
Inv4961,P9207,S347,26
Inv4962,P7016,S429,72
Inv4963,P8943,S83,82
Inv4964,P9982,S25,90
Inv4965,P1287,S658,52
Inv4966,P2759,S193,21
Inv4967,P8604,S536,89
Inv4968,P3006,S784,13
Inv4969,P7201,S402,57
Inv4970,P9829,S494,56
Inv4971,P2716,S519,92
Inv4972,P9655,S316,1
Inv4973,P1639,S264,51
Inv4974,P7421,S754,28
Inv4975,P9236,S678,86
Inv4976,P6809,S137,16
Inv4977,P4418,S938,73
Inv4978,P8480,S403,71
Inv4979,P9715,S697,24
Inv4980,P6087,S128,99
Inv4981,P9295,S124,11
Inv4982,P7248,S333,94
Inv4983,P6015,S879,100
Inv4984,P7902,S566,37
Inv4985,P2635,S720,96
Inv4986,P9354,S438,54
Inv4987,P5526,S346,12
Inv4988,P3096,S809,41
Inv4989,P8603,S916,75
Inv4990,P5525,S482,81
Inv4991,P5712,S810,1
Inv4992,P3091,S835,46
Inv4993,P2749,S857,10
Inv4994,P8308,S622,49
Inv4995,P2342,S106,21
Inv4996,P9854,S255,90
Inv4997,P7863,S639,67
Inv4998,P3748,S387,45
Inv4999,P4750,S26,8
Inv5000,P9296,S34,1
